record_id,scenario_id,period,facility_id,case_type,chemistry,pack_mass_kg,demand_packs,demand_kg,production_packs,regular_capacity_packs,overtime_capacity_packs,service_gap_packs,eol_returns_packs,eol_returns_kg,collection_rate,grade_A_share,grade_B_share,grade_C_share,soh,cycles,damage_index,temperature_c,recovery_quality_score,quality_grade,pathway,recycle_yield,reman_yield,second_life_share,reman_eligible_share,expected_recovered_kg,recycled_content_share,material_price_index,transport_distance_km,facility_available,facility_uptime,energy_kwh_per_pack,grid_kgco2e_per_kwh,scrap_rate,safety_stock_packs,imputation_required,data_quality_state
OBS-00065-SCN-01-007-P05,SCN-01-007,5,PLANT-09,baseline,NMC111,422.941,2943.883,1245088.95,2900.373,3421.915,571.158,0.0,680.452,287791.299,0.823552,0.514039,0.171578,0.314383,0.91411,989.252,0.293902,27.445,0.629752,A,remanufacture,0.870674,0.836962,0.166939,0.327822,171909.886,0.14311,1.078012,388.144,1,0.985566,336.068,0.373316,0.034054,330.198,0,COMPLETE
OBS-00066-SCN-01-007-P06,SCN-01-007,6,PLANT-09,baseline,NMC111,422.941,2577.604,1090174.868,2597.094,2896.45,304.886,0.0,645.819,273143.555,0.929699,0.501069,0.217249,0.281683,0.775812,1108.126,0.159402,23.142,0.596496,B,recycle,0.872166,0.848532,0.170462,0.324778,183725.336,0.387901,1.070833,430.336,1,0.977167,307.415,0.497514,0.0382,248.167,0,COMPLETE
OBS-00067-SCN-01-007-P07,SCN-01-007,7,PLANT-09,baseline,NMC111,422.941,2581.426,1091791.288,2567.489,3020.017,479.057,0.0,357.602,151244.422,0.907018,0.49079,0.216148,0.293061,0.70036,1593.307,0.102138,17.668,0.553236,B,remanufacture,0.919727,0.840661,0.163172,0.265801,105582.199,0.349624,1.019008,655.513,1,0.974146,302.946,0.683079,0.039822,155.364,0,COMPLETE
OBS-00068-SCN-01-007-P08,SCN-01-007,8,PLANT-09,baseline,NMC111,422.941,2345.268,991910.402,2363.873,2503.55,294.968,0.0,619.25,261906.192,0.93772,0.496459,0.292675,0.210865,0.816777,519.715,0.09787,25.102,0.660795,A,second_life,0.918595,0.861229,0.155024,0.312118,190628.298,0.386059,0.969367,315.908,1,0.977876,318.294,0.460068,0.040005,171.023,0,COMPLETE
OBS-00069-SCN-01-007-P09,SCN-01-007,9,PLANT-09,baseline,NMC111,422.941,2403.949,1016728.981,2435.96,2780.609,219.323,0.0,667.459,282295.821,0.856483,0.447304,0.211716,0.34098,0.697832,1421.238,0.216251,35.078,0.488405,B,remanufacture,0.897892,0.776911,0.153367,0.257859,183798.802,0.275712,1.002655,346.596,1,0.988828,288.404,0.443683,0.04031,264.503,0,COMPLETE
OBS-00070-SCN-01-007-P10,SCN-01-007,10,PLANT-09,baseline,NMC111,422.941,2539.842,1074203.416,2529.707,2900.445,379.421,0.0,621.917,263034.073,0.911529,0.431571,0.210665,0.357764,0.795699,862.716,0.409503,19.536,0.479949,B,remanufacture,0.889013,0.783016,0.163145,0.282404,178377.753,0.381838,0.809161,335.689,1,0.984056,344.919,0.454938,0.036665,134.8,0,COMPLETE
OBS-00071-SCN-01-008-P01,SCN-01-008,1,PLANT-06,baseline,NCA,409.127,2616.746,1070581.587,2598.717,3050.753,340.61,0.0,412.357,168706.438,0.900292,0.43203,0.246128,0.321842,0.708486,422.604,0.246205,28.157,0.502462,B,remanufacture,0.889623,0.795569,0.141466,0.314122,116005.469,0.382283,0.998184,681.145,1,0.979297,249.251,0.472922,0.04165,156.845,0,COMPLETE
OBS-00072-SCN-01-008-P02,SCN-01-008,2,PLANT-06,baseline,NCA,409.127,2749.018,1124697.927,2744.155,3290.234,371.275,0.0,766.028,313402.8,0.946988,0.412467,0.245661,0.341872,0.583299,252.061,0.166318,27.479,0.452705,B,remanufacture,0.889577,0.785697,0.156399,0.293425,222724.454,0.221131,0.98062,614.1,1,0.976848,305.92,0.51541,0.043177,224.686,0,COMPLETE
OBS-00073-SCN-01-008-P03,SCN-01-008,3,PLANT-06,baseline,NCA,409.127,3007.262,1230352.236,2962.542,3451.749,454.194,0.0,603.508,246911.37,0.919957,0.466667,0.247264,0.28607,0.787313,316.429,0.029069,28.603,0.662103,A,remanufacture,0.904406,0.839914,0.126762,0.286173,179392.861,0.236483,0.990962,555.887,1,0.995587,314.914,0.403536,0.035796,279.593,0,COMPLETE
OBS-00074-SCN-01-008-P04,SCN-01-008,4,PLANT-06,baseline,NCA,409.127,2979.063,1218815.247,3031.276,3274.905,291.461,0.0,369.273,151079.582,0.823352,0.43296,0.252352,0.314688,0.810671,854.153,0.321096,29.093,0.537277,B,remanufacture,0.836499,0.820971,0.142702,0.287585,89204.831,0.351968,1.088578,690.853,1,0.984074,301.839,0.371604,0.037974,278.492,0,COMPLETE
OBS-00075-SCN-01-008-P05,SCN-01-008,5,PLANT-06,baseline,NCA,409.127,2804.736,1147493.416,2845.373,3264.551,424.133,0.0,411.818,168485.937,0.934457,0.429387,0.228201,0.342412,0.622191,449.914,0.130061,30.676,0.488521,B,recycle,0.895125,0.835373,0.145123,0.309766,120478.782,0.315521,0.840807,288.211,1,0.983216,284.685,0.476843,0.034337,228.62,0,COMPLETE
OBS-00076-SCN-01-008-P06,SCN-01-008,6,PLANT-06,baseline,NCA,409.127,2500.059,1022842.057,2528.256,2762.605,432.135,0.0,267.522,109450.663,0.871181,0.449695,0.239931,0.310374,0.746577,632.346,0.202306,30.446,0.544091,B,remanufacture,0.875353,0.813263,0.172096,0.310913,69101.824,0.28041,0.989115,241.379,1,0.979816,332.988,0.302443,0.035965,275.366,0,COMPLETE
OBS-00077-SCN-01-008-P07,SCN-01-008,7,PLANT-06,baseline,NCA,409.127,2129.446,871214.268,2159.3,2329.75,246.397,0.0,222.932,91207.435,0.911052,0.529666,0.241358,0.228976,0.906373,747.275,0.097475,22.744,0.719034,A,remanufacture,0.918412,0.84162,0.151602,0.329236,64745.644,0.229897,1.126009,366.495,1,0.975916,291.571,0.520079,0.041098,148.109,0,COMPLETE
OBS-00078-SCN-01-008-P08,SCN-01-008,8,PLANT-06,baseline,NCA,409.127,2133.725,872964.717,2108.673,2280.344,200.273,0.0,512.222,209564.093,0.94407,0.378152,0.276907,0.344941,0.64958,772.962,0.317771,39.009,0.39314,C,recycle,0.862927,0.778437,0.130348,0.309192,148470.638,0.278067,0.966006,414.023,1,0.985502,277.073,0.323852,0.035872,93.58,0,COMPLETE
OBS-00079-SCN-01-008-P09,SCN-01-008,9,PLANT-06,baseline,NCA,409.127,2033.083,831789.309,2032.555,2321.01,248.383,0.0,341.341,139652.044,0.827227,0.463787,0.218304,0.317909,0.763036,938.307,0.129782,37.329,0.570102,B,disposal,0.872425,0.823256,0.169071,0.279494,83745.961,0.576716,0.956392,404.128,1,0.977044,290.991,0.456921,0.031583,176.93,0,COMPLETE
OBS-00080-SCN-01-008-P10,SCN-01-008,10,PLANT-06,baseline,NCA,409.127,2209.34,903900.792,2182.087,2419.532,363.845,0.0,254.545,104141.255,0.843425,0.520373,0.25119,0.228438,0.891708,786.556,0.171412,34.088,0.652489,A,second_life,0.872889,0.847827,0.173387,0.330488,63376.836,0.52868,0.905401,372.467,1,0.983643,294.629,0.298812,0.032929,255.812,0,COMPLETE
OBS-00081-SCN-01-009-P01,SCN-01-009,1,PLANT-11,baseline,NCA,404.827,2272.218,919854.856,2277.365,2674.112,236.726,0.0,274.628,111176.794,0.907619,0.462835,0.248237,0.288928,0.730118,1118.762,0.079763,32.713,0.584261,B,recycle,0.936287,0.853365,0.161772,0.324789,79193.364,0.206862,0.998766,242.147,1,0.987305,295.574,0.419941,0.041656,144.736,0,COMPLETE
OBS-00082-SCN-01-009-P02,SCN-01-009,2,PLANT-11,baseline,NCA,404.827,2284.523,924836.123,2293.599,2644.868,452.978,0.0,530.638,214816.688,0.936207,0.436073,0.213761,0.350166,0.746306,1406.814,0.404378,24.807,0.46266,B,remanufacture,0.871183,0.809799,0.129105,0.255435,152586.242,0.376775,1.008113,327.957,1,0.983091,310.781,0.502241,0.038127,240.93,0,COMPLETE
OBS-00083-SCN-01-009-P03,SCN-01-009,3,PLANT-11,baseline,NCA,404.827,2499.557,1011887.918,2544.008,2815.15,325.171,0.0,542.912,219785.253,0.852869,0.478567,0.241722,0.279712,0.951487,1631.506,0.325128,18.024,0.628082,A,second_life,0.882918,0.849842,0.167228,0.288848,137824.744,0.178466,0.857774,431.102,1,0.991587,363.686,0.451713,0.024956,130.993,0,COMPLETE
OBS-00084-SCN-01-009-P04,SCN-01-009,4,PLANT-11,baseline,NCA,404.827,2338.556,946710.529,2316.551,2743.92,221.173,0.0,599.72,242782.944,0.836478,0.425254,0.250747,0.323999,0.704462,1011.819,0.309859,23.762,0.474767,B,recycle,0.893784,0.823469,0.145598,0.286153,155084.236,0.149297,0.970648,411.044,1,0.993492,366.97,0.49254,0.031589,128.653,0,COMPLETE
OBS-00085-SCN-01-009-P05,SCN-01-009,5,PLANT-11,baseline,NCA,404.827,2463.476,997281.425,2479.386,2685.293,476.45,0.0,562.14,227569.188,0.874881,0.523008,0.239573,0.237418,0.896829,1235.964,0.223556,35.846,0.625872,A,second_life,0.878915,0.862433,0.18229,0.343771,143089.72,0.359038,1.053385,269.213,1,0.980045,381.866,0.244406,0.030351,203.656,0,COMPLETE
OBS-00086-SCN-01-009-P06,SCN-01-009,6,PLANT-11,baseline,NCA,404.827,2263.704,916408.417,2253.895,2540.047,336.111,0.0,582.996,236012.576,0.93416,0.511449,0.229152,0.259399,0.815923,1383.053,0.218755,23.837,0.598973,B,remanufacture,0.856402,0.79669,0.174977,0.314362,155775.916,0.368678,1.095581,805.824,1,0.975395,286.686,0.479852,0.032709,246.528,0,COMPLETE
OBS-00087-SCN-01-009-P07,SCN-01-009,7,PLANT-11,baseline,NCA,404.827,1716.609,694929.587,1749.664,1947.275,317.399,0.0,412.272,166898.954,0.830296,0.474497,0.186663,0.33884,0.835223,643.901,0.520912,20.731,0.458517,B,remanufacture,0.842521,0.76879,0.156708,0.296971,98456.707,0.320172,1.069134,899.662,1,0.974137,328.613,0.240023,0.031129,73.643,0,COMPLETE
OBS-00088-SCN-01-009-P08,SCN-01-009,8,PLANT-11,baseline,NCA,404.827,1984.984,803574.954,2023.524,2297.932,333.525,0.0,262.215,106151.647,0.919117,0.49086,0.226244,0.282895,0.853752,774.206,0.206855,31.152,0.616954,B,remanufacture,0.892033,0.820428,0.159621,0.326767,73139.845,0.207605,0.863679,538.404,1,0.979465,300.213,0.380924,0.035198,222.064,0,COMPLETE
OBS-00089-SCN-01-009-P09,SCN-01-009,9,PLANT-11,baseline,NCA,404.827,1860.93,753354.494,1886.854,2211.74,310.795,0.0,227.136,91950.592,0.942429,0.488299,0.273551,0.23815,0.781182,1223.726,0.155413,26.347,0.603812,B,remanufacture,0.883338,0.841552,0.175175,0.30098,63138.183,0.299494,0.795639,486.527,1,0.986638,346.533,0.386487,0.035469,102.395,0,COMPLETE
OBS-00090-SCN-01-009-P10,SCN-01-009,10,PLANT-11,baseline,NCA,404.827,1974.121,799177.15,1953.168,2300.098,203.718,0.0,324.832,131500.524,0.91923,0.470814,0.229267,0.299919,0.743762,840.413,0.163047,34.34,0.549227,B,remanufacture,0.894534,0.808182,0.171265,0.301124,89611.501,0.118453,0.897397,445.943,1,0.98335,308.312,0.314469,0.038375,130.216,0,COMPLETE
OBS-00091-SCN-01-010-P01,SCN-01-010,1,PLANT-06,baseline,LMO,385.985,2241.388,865143.01,2254.633,2520.511,214.329,0.0,476.838,184052.334,0.891202,0.497654,0.275305,0.227041,0.881133,707.675,0.084984,20.461,0.700006,A,remanufacture,0.8828,0.895395,0.163572,0.361743,122845.995,0.138865,1.089064,426.461,1,0.998986,326.32,0.165049,0.041828,189.065,0,COMPLETE
OBS-00092-SCN-01-010-P02,SCN-01-010,2,PLANT-06,baseline,LMO,385.985,2521.722,973347.824,2492.231,2954.342,411.663,0.0,255.093,98462.232,0.823141,0.472626,0.219709,0.307664,0.70791,1433.221,0.034769,18.916,0.594755,B,disposal,0.899888,0.850741,0.150393,0.292954,61965.534,0.463751,1.047331,223.594,1,0.989712,281.048,0.383318,0.038747,136.848,0,COMPLETE
OBS-00093-SCN-01-010-P03,SCN-01-010,3,PLANT-06,baseline,LMO,385.985,2504.706,966780.126,2502.157,2719.699,219.35,0.0,682.534,263447.99,0.931414,0.488402,0.205733,0.305865,0.74761,753.806,0.192813,25.797,0.563338,B,remanufacture,0.865271,0.815921,0.15714,0.272783,178955.577,0.354341,1.054908,473.944,1,0.988448,334.09,0.480122,0.036733,254.219,0,COMPLETE
OBS-00094-SCN-01-010-P04,SCN-01-010,4,PLANT-06,baseline,LMO,385.985,2581.489,996417.007,2590.363,2738.708,310.319,0.0,692.779,267402.583,0.881931,0.492223,0.200811,0.306966,0.789523,1091.378,0.239064,13.718,0.53986,B,remanufacture,0.874973,0.79248,0.157958,0.303755,173751.464,0.509112,0.987583,566.424,1,0.98972,360.24,0.363225,0.042686,108.877,0,COMPLETE
OBS-00095-SCN-01-010-P05,SCN-01-010,5,PLANT-06,baseline,LMO,385.985,2693.122,1039505.893,2673.358,3138.261,349.526,0.0,581.751,224547.23,0.826067,0.471531,0.195234,0.333236,0.686155,628.769,0.251144,23.615,0.489326,B,remanufacture,0.882372,0.772583,0.156813,0.299724,138006.286,0.264249,0.993725,593.905,1,0.982286,309.881,0.273698,0.040955,252.005,0,COMPLETE
OBS-00096-SCN-01-010-P06,SCN-01-010,6,PLANT-06,baseline,LMO,385.985,2410.672,930484.167,2391.7,2724.3,436.707,0.0,420.559,162329.734,0.914356,0.40168,0.295445,0.302876,0.68034,1110.157,0.162659,13.289,0.496635,B,remanufacture,0.914719,0.822818,0.136558,0.27361,117228.762,0.198959,1.319355,158.537,1,0.989354,345.886,0.317008,0.042634,110.38,0,COMPLETE
OBS-00097-SCN-01-010-P07,SCN-01-010,7,PLANT-06,baseline,LMO,385.985,2252.89,869582.479,2292.091,2452.459,302.043,0.0,428.13,165251.941,0.926671,0.45485,0.239596,0.305553,0.834208,317.504,0.222968,24.491,0.612079,B,remanufacture,0.861851,0.817117,0.154952,0.333064,111528.463,0.148554,0.941981,461.291,1,0.993627,277.148,0.296225,0.040629,157.555,0,COMPLETE
OBS-00098-SCN-01-010-P08,SCN-01-010,8,PLANT-06,baseline,LMO,385.985,1848.09,713335.673,1821.488,2129.028,292.506,0.0,302.782,116869.385,0.857284,0.47688,0.180154,0.342966,0.753966,1331.794,0.176333,20.465,0.564612,B,remanufacture,0.862493,0.82192,0.173933,0.30087,71383.244,0.44045,1.180173,753.513,1,0.976158,275.775,0.328022,0.037423,188.548,0,COMPLETE
OBS-00099-SCN-01-010-P09,SCN-01-010,9,PLANT-06,baseline,LMO,385.985,2011.204,776295.275,2042.728,2298.846,269.246,0.0,411.493,158830.279,0.881903,0.473925,0.253698,0.272377,0.776287,65.699,0.17338,25.966,0.592805,B,recycle,0.887253,0.824915,0.165772,0.304238,103678.035,0.342193,1.150255,527.473,1,0.999,251.102,0.408294,0.041365,92.671,0,COMPLETE
OBS-00100-SCN-01-010-P10,SCN-01-010,10,PLANT-06,baseline,LMO,385.985,2127.762,821285.229,2130.085,2309.289,382.353,0.0,333.354,128669.73,0.825944,0.377354,0.251823,0.370823,0.699232,603.19,0.417327,26.829,0.417645,B,recycle,0.839519,0.791451,0.132241,0.28096,77420.706,0.09833,1.059426,638.491,1,0.996382,351.519,0.497134,0.047087,243.329,0,COMPLETE
OBS-00101-SCN-01-011-P01,SCN-01-011,1,PLANT-08,baseline,LFP,386.46,3159.589,1221053.871,3154.182,3535.853,322.149,0.0,661.203,255528.52,0.908121,0.440075,0.28878,0.271145,0.727997,1565.248,0.14885,25.596,0.570921,B,disposal,0.880093,0.807056,0.131689,0.295344,177331.863,0.319278,0.910842,469.675,1,0.97071,283.024,0.454337,0.03957,370.14,0,COMPLETE
OBS-00102-SCN-01-011-P02,SCN-01-011,2,PLANT-08,baseline,LFP,386.46,3344.782,1292623.656,3339.645,3609.548,549.724,0.0,786.776,304057.431,0.861096,0.420498,0.227464,0.352038,0.661833,1371.835,0.139884,16.118,0.502731,B,remanufacture,0.870531,0.844653,0.150045,0.293859,193725.951,0.349012,0.989476,955.507,1,0.983197,298.06,0.198808,0.028457,353.095,0,COMPLETE
OBS-00103-SCN-01-011-P03,SCN-01-011,3,PLANT-08,baseline,LFP,386.46,3680.903,1422520.881,3728.997,4100.73,603.095,0.0,816.45,315524.986,0.88388,0.474902,0.253438,0.27166,0.796341,1358.838,0.131441,21.225,0.618947,B,disposal,0.900358,0.853402,0.160661,0.310474,210755.826,0.310104,0.8292,110.178,1,0.98545,307.539,0.509168,0.029567,369.231,0,COMPLETE
OBS-00104-SCN-01-011-P04,SCN-01-011,4,PLANT-08,baseline,LFP,386.46,3691.871,1426759.583,3712.214,4304.7,526.798,0.0,465.936,180065.568,0.895069,0.448313,0.221808,0.329879,0.694463,1499.606,0.145868,16.613,0.524836,B,remanufacture,0.901018,0.778081,0.140841,0.324515,124765.301,0.254184,0.896703,370.648,1,0.993521,373.765,0.258764,0.043494,177.431,0,COMPLETE
OBS-00105-SCN-01-011-P05,SCN-01-011,5,PLANT-08,baseline,LFP,386.46,3359.218,1298202.619,3413.941,3828.943,589.304,0.0,548.982,212159.341,0.839264,0.39719,0.23082,0.37199,0.713664,1446.095,0.253407,14.324,0.480174,B,remanufacture,0.897774,0.815244,0.146711,0.273849,136403.067,0.240539,0.989512,268.127,1,0.979991,340.796,0.412787,0.032455,294.045,0,COMPLETE
OBS-00106-SCN-01-011-P06,SCN-01-011,6,PLANT-08,baseline,LFP,386.46,3386.043,1308569.359,3441.23,3640.173,292.022,0.0,702.841,271619.883,0.868525,0.464657,0.245678,0.289664,0.650889,1491.505,0.106882,25.072,0.537122,B,remanufacture,0.875091,0.796096,0.135001,0.282958,178571.597,0.30843,1.031917,396.646,1,0.999,283.906,0.334172,0.035759,257.604,0,COMPLETE
OBS-00107-SCN-01-011-P07,SCN-01-011,7,PLANT-08,baseline,LFP,386.46,3072.776,1187504.073,3131.031,3595.661,356.488,0.0,688.444,266055.835,0.864585,0.542472,0.162482,0.295046,0.917101,667.686,0.203529,12.634,0.645521,A,recycle,0.897811,0.844465,0.170144,0.308676,171383.238,0.322319,0.977872,791.873,1,0.972494,343.856,0.525423,0.049276,193.206,0,COMPLETE
OBS-00108-SCN-01-011-P08,SCN-01-011,8,PLANT-08,baseline,LFP,386.46,2695.201,1041586.724,2680.544,2881.116,457.898,0.0,462.376,178689.764,0.901919,0.4543,0.279752,0.265947,0.7717,1451.452,0.14705,23.918,0.601795,B,remanufacture,0.855799,0.852067,0.175141,0.279124,113767.642,0.271813,0.968537,419.469,1,0.97483,330.555,0.52241,0.034371,272.111,0,COMPLETE
OBS-00109-SCN-01-011-P09,SCN-01-011,9,PLANT-08,baseline,LFP,386.46,3044.112,1176426.901,3095.967,3336.267,256.962,0.0,624.869,241486.523,0.843904,0.463176,0.225424,0.3114,0.787571,1346.843,0.159996,14.594,0.579037,B,recycle,0.884522,0.817564,0.141169,0.291051,154811.008,0.44342,1.083258,115.75,1,0.983603,328.532,0.372446,0.034396,220.342,0,COMPLETE
OBS-00110-SCN-01-011-P10,SCN-01-011,10,PLANT-08,baseline,LFP,386.46,3124.583,1207525.617,3147.535,3501.342,512.399,0.0,439.848,169983.351,0.926236,0.567526,0.125993,0.306481,0.919497,883.355,0.290265,30.195,0.627126,A,recycle,0.882169,0.831631,0.169278,0.31235,115381.243,0.199671,1.012209,609.465,1,0.990034,263.917,0.358768,0.046584,252.403,0,COMPLETE
OBS-00111-SCN-01-012-P01,SCN-01-012,1,PLANT-11,baseline,LMO,407.476,3448.714,1405268.933,3472.343,4057.72,352.937,0.0,587.423,239360.842,0.910655,0.487371,0.220769,0.29186,0.785124,590.66,0.17284,13.868,0.56893,B,remanufacture,0.889151,0.811989,0.147912,0.311343,165145.541,0.220089,1.04877,538.379,1,0.980974,289.729,0.19404,0.036352,309.705,0,COMPLETE
OBS-00112-SCN-01-012-P02,SCN-01-012,2,PLANT-11,baseline,LMO,407.476,4194.676,1709230.535,4213.974,4871.844,347.022,0.0,777.716,316900.711,0.89441,0.322197,0.293397,0.384407,0.590744,847.809,0.562864,24.118,0.272514,C,recycle,0.850126,0.758892,0.12736,0.277305,210270.548,0.351934,1.148824,287.018,1,0.987392,313.941,0.297966,0.035407,398.467,0,COMPLETE
OBS-00113-SCN-01-012-P03,SCN-01-012,3,PLANT-11,baseline,LMO,407.476,3934.042,1603028.28,4006.341,4703.905,372.567,0.0,408.018,166257.751,0.894337,0.543741,0.216904,0.239354,0.792454,1013.402,0.05203,32.206,0.643976,A,remanufacture,0.920893,0.858881,0.17934,0.311477,112371.25,0.216101,1.104365,624.607,1,0.994343,297.945,0.189772,0.037985,279.876,0,COMPLETE
OBS-00114-SCN-01-012-P04,SCN-01-012,4,PLANT-11,baseline,LMO,407.476,3897.33,1588069.171,3943.705,4487.175,760.492,0.0,885.74,360917.954,0.923409,0.443728,0.283085,0.273187,0.672917,983.023,0.173033,10.544,0.478075,B,remanufacture,0.890873,0.858046,0.151553,0.322324,251908.528,0.294556,1.144065,663.566,1,0.972472,357.115,0.485836,0.042698,279.362,0,COMPLETE
OBS-00115-SCN-01-012-P05,SCN-01-012,5,PLANT-11,baseline,LMO,407.476,4043.199,1647507.367,4079.38,4535.403,519.967,0.0,647.675,263912.111,0.854313,0.474182,0.240952,0.284865,0.897153,712.307,0.375018,37.334,0.548939,B,remanufacture,0.842704,0.823426,0.167613,0.340643,158152.741,0.172838,1.068073,537.82,1,0.985391,322.842,0.301937,0.037827,355.339,0,COMPLETE
OBS-00116-SCN-01-012-P06,SCN-01-012,6,PLANT-11,baseline,LMO,407.476,3752.752,1529157.213,3819.238,4328.166,548.198,0.0,643.739,262308.359,0.944107,0.499458,0.220547,0.279995,0.727867,887.951,0.163603,22.151,0.556989,B,recycle,0.875018,0.822086,0.1742,0.283414,178947.232,0.236243,0.974434,31.17,1,0.979974,313.496,0.471112,0.030528,424.545,0,COMPLETE
OBS-00117-SCN-01-012-P07,SCN-01-012,7,PLANT-11,baseline,LMO,407.476,3073.023,1252183.733,3131.707,3626.025,590.291,0.0,773.537,315197.749,0.86148,0.473052,0.21669,0.310257,0.797306,962.537,0.402329,23.951,0.497795,B,remanufacture,0.872948,0.801331,0.163274,0.321628,198335.48,0.177455,1.083809,441.207,1,0.988284,386.508,0.34584,0.051587,327.008,0,COMPLETE
OBS-00118-SCN-01-012-P08,SCN-01-012,8,PLANT-11,baseline,LMO,407.476,3203.896,1305511.552,3230.917,3448.485,352.462,0.0,857.597,349450.276,0.849136,0.459672,0.274682,0.265646,0.694109,1199.659,0.080719,25.154,0.580552,B,remanufacture,0.885408,0.834792,0.163721,0.33711,219713.676,0.200732,0.967727,675.925,1,0.99427,339.133,0.380031,0.039775,261.89,0,COMPLETE
OBS-00119-SCN-01-012-P09,SCN-01-012,9,PLANT-11,baseline,LMO,407.476,3222.216,1312976.143,3204.385,3613.975,357.047,0.0,816.091,332537.546,0.871837,0.432338,0.305085,0.262577,0.754714,997.693,0.269385,29.219,0.521432,B,recycle,0.909315,0.812566,0.150638,0.313469,223915.316,0.26835,0.973222,616.78,1,0.983554,334.611,0.479146,0.034821,189.93,0,COMPLETE
OBS-00120-SCN-01-012-P10,SCN-01-012,10,PLANT-11,baseline,LMO,407.476,3264.387,1330160.083,3266.27,3476.539,617.157,0.0,675.891,275409.531,0.824999,0.475119,0.218018,0.306863,0.679482,1011.867,0.172523,20.555,0.513082,B,remanufacture,0.910717,0.820566,0.143898,0.314287,177150.11,0.189603,1.127682,725.793,1,0.999,308.298,0.465293,0.045753,306.673,0,COMPLETE
OBS-00121-SCN-01-013-P01,SCN-01-013,1,PLANT-03,baseline,NMC622,413.011,3345.795,1381850.064,3408.375,3773.756,382.101,0.0,337.637,139447.816,0.856717,0.431397,0.231719,0.336884,0.666396,594.746,0.230979,28.366,0.478838,B,remanufacture,0.882031,0.769988,0.145956,0.294661,89993.999,0.184087,0.942518,615.236,1,0.984591,344.117,0.333269,0.048345,362.62,0,COMPLETE
OBS-00122-SCN-01-013-P02,SCN-01-013,2,PLANT-03,baseline,NMC622,413.011,3743.245,1546001.522,3785.945,4244.45,418.579,0.0,939.257,387923.593,0.910065,0.507475,0.237177,0.255348,0.772734,1207.093,0.140229,25.817,0.606608,B,remanufacture,0.880183,0.831941,0.164276,0.313573,259689.521,0.32956,1.059819,463.109,1,0.989097,381.173,0.420058,0.041601,173.677,0,COMPLETE
OBS-00123-SCN-01-013-P03,SCN-01-013,3,PLANT-03,baseline,NMC622,413.011,3754.587,1550685.673,3727.512,4037.864,708.738,0.0,839.53,346734.949,0.862232,0.416557,0.296942,0.286501,0.669356,1367.585,0.159195,19.422,0.508788,B,remanufacture,0.894783,0.807128,0.150998,0.314579,227116.34,0.164969,0.961019,511.936,1,0.993434,299.198,0.507606,0.031783,358.778,0,COMPLETE
OBS-00124-SCN-01-013-P04,SCN-01-013,4,PLANT-03,baseline,NMC622,413.011,3626.069,1497606.452,3605.256,4287.064,297.381,0.0,829.542,342610.12,0.886706,0.519706,0.215811,0.264482,0.774162,1054.111,0.106099,22.189,0.618037,B,disposal,0.920134,0.869914,0.163825,0.309724,233737.173,0.316535,1.15075,521.511,1,0.973752,280.669,0.471595,0.040835,158.161,0,COMPLETE
OBS-00125-SCN-01-013-P05,SCN-01-013,5,PLANT-03,baseline,NMC622,413.011,3548.419,1465536.02,3497.41,3855.655,510.592,0.0,759.523,313691.377,0.929694,0.522674,0.163576,0.31375,0.8744,1423.178,0.229486,22.063,0.630604,A,remanufacture,0.864348,0.828474,0.182631,0.359925,206039.006,0.359247,0.999099,555.565,1,0.987875,272.826,0.443017,0.047626,175.128,0,COMPLETE
